TH?I KHÓA BI?U D? KI?N K? 20252 - C?P NH?T NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
K?,Tr??ng_Vi?n_Khoa,Mã_l?p,Mã_l?p_kèm,Mã_HP,Tên_HP,Tên_HP_Ti?ng_Anh,Kh?i_l??ng,Ghi_chú,Bu?i_s?,Th?,Th?i_gian,B?,KT,Kíp,Tu?n,Phòng,C?n_TN,SL?K,SL_Max,Tr?ng_thái,Lo?i_l?p,??t_m?,Mã_QL,TeachingType
20252,BGDTC,758644,758644,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 09-Ch?yS,1,3,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758645,758645,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 10-Ch?yS,1,3,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758646,758646,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 11-Ch?yC,1,4,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758647,758647,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 12-Ch?yC,1,4,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758648,758648,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 13-Ch?yC,1,4,1530-1630,1530,1630,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758649,758649,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 14-Ch?yS,1,4,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758650,758650,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 15-Ch?yS,1,4,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758651,758651,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 16-Ch?yC,1,5,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758652,758652,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 17-Ch?yC,1,5,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758653,758653,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 18-Ch?yC,1,5,1530-1630,1530,1630,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758654,758654,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 19-Ch?yC,1,5,1530-1630,1530,1630,Chi?u,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758655,758655,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 20-Ch?yS,1,5,0645-0745,0645,0745,Sáng,"25-32,34-42",SV? 1,NULL,53,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758656,758656,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 21-Ch?yS,1,5,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758657,758657,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 22-Ch?yS,1,5,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758658,758658,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 23-Ch?yC,1,6,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758659,758659,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 24-Ch?yC,1,6,1400-1500,1400,1500,Chi?u,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758660,758660,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 25-Ch?yC,1,6,1530-1630,1530,1630,Chi?u,"25-32,34-42",SV? 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758661,758661,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 26-Ch?yS,1,6,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 1,NULL,56,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758662,758662,PE2601,Ch?y ,Running,0(0-2-0-2),L?p 27-Ch?yS,1,6,0800-0900,0800,0900,Sáng,"25-32,34-42",SV? 2,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,760157,760157,PE2601,Ch?y ,Running,0(0-2-0-2),DH-BK-QTKD01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,41,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,760925,760925,PE2601,Ch?y ,Running,0(0-2-0-2),DH-BK-QTKD02-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,46,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,761078,761078,PE2601,Ch?y ,Running,0(0-2-0-2),DH-CTHN-Co?T01-K70,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,33,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,761542,761542,PE2601,Ch?y ,Running,0(0-2-0-2),DH-BK-NNA01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,37,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,763093,763093,PE2601,Ch?y ,Running,0(0-2-0-2),DH-BK-KT?K&T?H01-K70 (L?p 3),NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,60,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,763094,763094,PE2601,Ch?y ,Running,0(0-2-0-2),DH-BK-KT?K&T?H01-K70 (L?p 4),NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,60,K?t thúc ?K,LT+BT,AB,VLVH,
20252,BGDTC,758663,758663,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 01-Nh?y xaC,1,2,1400-1500,1400,1500,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758664,758664,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 02-Nh?y xaS,1,2,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758665,758665,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 03-Nh?y xaS,1,2,0800-0900,0800,0900,Sáng,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758666,758666,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 04-Nh?y xaC,1,3,1400-1500,1400,1500,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758667,758667,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 05-Nh?y xaC,1,3,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758668,758668,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 06-Nh?y xaS,1,3,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758669,758669,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 07-Nh?y xaS,1,3,0800-0900,0800,0900,Sáng,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758670,758670,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 08-Nh?y xaC,1,4,1400-1500,1400,1500,Chi?u,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758671,758671,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 09-Nh?y xaC,1,4,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758672,758672,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 10-Nh?y xaS,1,4,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758673,758673,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 11-Nh?y xaS,1,4,0800-0900,0800,0900,Sáng,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758674,758674,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 12-Nh?y xaC,1,5,1400-1500,1400,1500,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758675,758675,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 13-Nh?y xaC,1,5,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758676,758676,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 14-Nh?y xaS,1,5,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758677,758677,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 15-Nh?y xaS,1,5,0800-0900,0800,0900,Sáng,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758678,758678,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 16-Nh?y xaC,1,6,1400-1500,1400,1500,Chi?u,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758679,758679,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 17-Nh?y xaC,1,6,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,53,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758680,758680,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 18-Nh?y xaS,1,6,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758681,758681,PE2801,Nh?y xa ,Long jumping,0(0-2-0-2),L?p 19-Nh?y xaS,1,6,0800-0900,0800,0900,Sáng,"25-32,34-42",SVD,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758682,758682,PE3102,Chuyên sâu Bóng chuy?n 2,Intensive volleyball II,0(0-2-0-2),L?p 01-Chuyên sâu Bóng chuy?n 2C,1,3,1530-1630,1530,1630,Chi?u,"25-32,34-42",Sân bóng 1,NULL,16,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758683,758683,PE3102,Chuyên sâu Bóng chuy?n 2,Intensive volleyball II,0(0-2-0-2),L?p 02-Chuyên sâu Bóng chuy?n 2S,1,3,0645-0745,0645,0745,Sáng,"25-32,34-42",Sân bóng 1,NULL,15,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758684,758684,PE3104,Chuyên sâu Bóng chuy?n 4,Intensive volleyball IV,0(0-2-0-2),L?p 01-Chuyên sâu Bóng chuy?n 4C,1,2,1530-1630,1530,1630,Chi?u,"25-32,34-42",Sân bóng 1,NULL,55,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758685,758685,PE3202,Chuyên sâu Bóng ?á 2,Intensive football II,0(0-2-0-2),L?p 01-Chuyên sâu Bóng ?á 2C,1,3,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,14,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758686,758686,PE3202,Chuyên sâu Bóng ?á 2,Intensive football II,0(0-2-0-2),L?p 02-Chuyên sâu Bóng ?á 2S,1,3,0645-0745,0645,0745,Sáng,"25-32,34-42",SVD,NULL,24,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758687,758687,PE3204,Chuyên sâu Bóng ?á 4,Intensive football IV,0(0-2-0-2),L?p 01-Chuyên sâu Bóng ?á 4C,1,2,1530-1630,1530,1630,Chi?u,"25-32,34-42",SVD,NULL,49,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758688,758688,PE3302,Chuyên sâu Bóng r? 2,Intensive basketball II,0(0-2-0-2),L?p 01-Chuyên sâu Bóng r? 2C,1,3,1530-1630,1530,1630,Chi?u,"25-32,34-42",Sân bóng 2,NULL,12,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758689,758689,PE3302,Chuyên sâu Bóng r? 2,Intensive basketball II,0(0-2-0-2),L?p 02-Chuyên sâu Bóng r? 2S,1,3,0645-0745,0645,0745,Sáng,"25-32,34-42",Sân bóng 2,NULL,12,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,BGDTC,758690,758690,PE3304,Chuyên sâu Bóng r? 4,Intensive basketball IV,0(0-2-0-2),L?p 01-Chuyên sâu Bóng r? 4C,1,2,1530-1630,1530,1630,Chi?u,"25-32,34-42",Sân bóng 2,NULL,54,55,?i?u ch?nh ?K,LT+BT,AB,CT CHU?N,
20252,VVLKT,167648,NULL,PH1014,V?t lý I,Physics I,4(3-2-1-8),**PFIEV-K70C,1,3,1230-1455,1,3,Chi?u,"25-36,40-43",C7-115,TN,0,100,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167649,167648,PH1014,V?t lý I,Physics I,4(3-2-1-8),**PFIEV Tin h?c công nghi?p-K70C,1,5,1600-1730,5,6,Chi?u,"25-36,40-43",C7-215,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167650,167648,PH1014,V?t lý I,Physics I,4(3-2-1-8),**PFIEV C? khí hàng không-K70C,1,5,1230-1400,1,2,Chi?u,"25-36,40-43",C7-223,TN,45,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,764714,764714,PH1014,V?t lý I,Physics I,4(3-2-1-8),A1- B?t ??u TN t? ngày 8/06/2026 ,1,2,0710-0915,0710,0915,Sáng,"40,41,42",D3-306,NULL,32,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764714,764714,PH1014,V?t lý I,Physics I,4(3-2-1-8),A1- B?t ??u TN t? ngày 8/06/2026 ,2,2,0915-1125,0915,1125,Sáng,"40,41,42",D3-306,NULL,32,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764715,764715,PH1014,V?t lý I,Physics I,4(3-2-1-8),A2- B?t ??u TN t? ngày 8/06/2026 ,1,7,0710-0915,0710,0915,Sáng,"40,41,42",D3-306,NULL,36,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764715,764715,PH1014,V?t lý I,Physics I,4(3-2-1-8),A2- B?t ??u TN t? ngày 8/06/2026 ,2,7,0915-1125,0915,1125,Sáng,"40,41,42",D3-306,NULL,36,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764716,764716,PH1014,V?t lý I,Physics I,4(3-2-1-8),A3- B?t ??u TN t? ngày 8/06/2026,1,6,0710-0915,0710,0915,Sáng,"40,41,42",D3-306,NULL,24,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764716,764716,PH1014,V?t lý I,Physics I,4(3-2-1-8),A3- B?t ??u TN t? ngày 8/06/2026,2,6,0915-1125,0915,1125,Sáng,"40,41,42",D3-306,NULL,24,32,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,167697,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT (G1,G2) - TV-K70S",1,6,0645-0815,1,2,Sáng,26-42,C7-103,TN,0,50,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167698,167697,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT (G1,G2) - TV-K70S",1,6,0825-1005,3,4,Sáng,26-42,C7-103,TN,47,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167721,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - C? ?i?n t? - TA-K70S,1,4,0645-0815,1,2,Sáng,26-42,D3-101,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167722,167721,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - C? ?i?n t? (nhóm 1)- TA-K70S,1,6,0645-0815,1,2,Sáng,26-42,D3-402,TN,49,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167723,167721,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - C? ?i?n t? (nhóm 2)- TA-K70S,1,6,0825-1005,3,4,Sáng,26-42,D3-402,TN,49,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167724,167721,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - C? ?i?n t? (nhóm 3)- TA-K70S,1,6,1015-1145,5,6,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167725,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - C? ?i?n t?, V?t li?u - TA-K70S",1,4,0825-1005,3,4,Sáng,26-42,D3-101,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167726,167725,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - C? ?i?n t?, V?t li?u (nhóm 1)- TA-K70S",1,6,0645-0815,1,2,Sáng,26-42,D3-403,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167727,167725,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - C? ?i?n t?, V?t li?u (nhóm 2) - TA-K70S",1,6,0825-1005,3,4,Sáng,26-42,D3-403,TN,49,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167728,167725,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - C? ?i?n t?, V?t li?u (nhóm 3) - TA-K70S",1,6,1015-1145,5,6,Sáng,26-42,D3-403,TN,49,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167745,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?K&T?H - TA-K70S,1,5,0920-1100,4,5,Sáng,26-42,D6-208,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167746,167745,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?K&T?H (nhóm 1) - TA-K70S,1,3,0645-0815,1,2,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167747,167745,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?K&T?H (nhóm 2) - TA-K70S,1,3,0825-1005,3,4,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167748,167745,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?K&T?H (nhóm 3) - TA-K70S,1,3,1015-1145,5,6,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167749,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - ?TVT, NL tái t?o - TA-K70S",1,5,0730-0910,2,3,Sáng,26-42,D6-306,TN,0,160,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167750,167749,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - NL tái t?o - TA-K70S,1,3,0645-0815,1,2,Sáng,26-42,D3-403,TN,60,60,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167751,167749,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?TVT 01 - TA-K70S,1,3,0825-1005,3,4,Sáng,26-42,D3-403,TN,51,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167752,167749,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?TVT 02 - TA-K70S,1,3,1015-1145,5,6,Sáng,26-42,D3-403,TN,55,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167770,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Ôtô - TA-K70C,1,6,1410-1550,3,4,Chi?u,26-42,D3-5-201,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167771,167770,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Ôtô 01 - TA-K70C,1,4,1230-1400,1,2,Chi?u,26-42,D3-403,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167772,167770,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Ôtô 02 - TA-K70C,1,4,1410-1550,3,4,Chi?u,26-42,D3-403,TN,44,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167773,167770,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Ôtô 03  - TA-K70C,1,4,1600-1730,5,6,Chi?u,26-42,D3-403,TN,46,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167774,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - Sinh h?c, Th?c ph?m  - TA-K70C",1,6,1230-1400,1,2,Chi?u,26-42,D3-5-201,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167775,167774,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Sinh h?c  - TA-K70C,1,4,1230-1400,1,2,Chi?u,26-42,C7-103,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167776,167774,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Th?c ph?m  01 - TA-K70C,1,4,1410-1550,3,4,Chi?u,26-42,C7-103,TN,36,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167777,167774,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Th?c ph?m  02 - TA-K70C,1,4,1600-1730,5,6,Chi?u,26-42,C7-103,TN,32,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167797,NULL,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),"**CTTT - ?a ph??ng ti?n, Y sinh - TA-K70S",1,2,1015-1145,5,6,Sáng,26-42,D3-5-201,TN,0,150,?ang x?p TKB,LT,AB,ELITECH,
20252,VVLKT,167798,167797,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?a ph??ng ti?n 01 - TA-K70S,1,4,0645-0815,1,2,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167799,167797,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - Y sinh - TA-K70S,1,4,0825-1005,3,4,Sáng,26-42,D3-402,TN,50,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,167800,167797,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),**CTTT - ?a ph??ng ti?n 02 - TA-K70S,1,4,1015-1145,5,6,Sáng,26-42,D3-402,TN,51,50,?i?u ch?nh ?K,BT,AB,ELITECH,
20252,VVLKT,764718,764718,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A1-B?t ??u TN t? ngày 02/03/2026 ,1,2,0915-1125,0915,1125,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764718,764718,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A1-B?t ??u TN t? ngày 02/03/2026 ,2,2,0710-0915,0710,0915,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764719,764719,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A2- B?t ??u TN t? ngày 02/03/2026 ,1,3,0710-0915,0710,0915,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764719,764719,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A2- B?t ??u TN t? ngày 02/03/2026 ,2,3,0915-1125,0915,1125,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764720,764720,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A3- B?t ??u TN t? ngày 02/03/2026 ,1,4,0710-0915,0710,0915,Sáng,"26,27,28",D3-306,NULL,35,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764720,764720,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A3- B?t ??u TN t? ngày 02/03/2026 ,2,4,0915-1125,0915,1125,Sáng,"26,27,28",D3-306,NULL,35,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764721,764721,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A4- B?t ??u TN t? ngày 02/03/2026,1,5,0710-0915,0710,0915,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
20252,VVLKT,764721,764721,PH1016,V?t lý ??i c??ng I,Physics I,4(2-2-1-8),A4- B?t ??u TN t? ngày 02/03/2026,2,5,0915-1125,0915,1125,Sáng,"26,27,28",D3-306,NULL,34,34,?i?u ch?nh ?K,TN,AB,ELITECH,
